일자,시간,종가,전일대비,,시가,고가,저가,현물가,이론가,누적거래량,미결제약정
2017/01/23,00:00:00,267.15,▼,0.45,267.25,268.45,265.90,267.12,267.65,97,368,140,701
2017/01/20,00:00:00,267.60,▼,0.55,267.25,268.00,266.95,266.52,267.08,75,514,139,476
2017/01/19,00:00:00,268.15,▲,0.20,269.20,270.80,266.85,267.70,268.28,145,432,138,410
2017/01/18,00:00:00,267.95,▼,0.45,268.15,268.80,266.10,267.08,267.67,130,395,139,938
2017/01/17,00:00:00,268.40,▲,1.00,267.45,269.25,267.40,267.37,267.97,95,998,141,911
2017/01/16,00:00:00,267.40,▼,1.25,268.35,269.15,266.35,266.15,266.76,135,817,138,374
2017/01/13,00:00:00,268.65,▼,0.20,268.85,269.30,268.55,267.91,268.56,69,894,135,815
2017/01/12,00:00:00,268.85,▼,0.20,268.85,269.90,268.65,269.95,270.62,155,730,135,483
2017/01/11,00:00:00,269.05,▲,5.05,264.20,269.60,264.15,268.15,268.83,193,691,144,618
2017/01/10,00:00:00,264.00,▼,0.05,263.20,264.30,263.20,263.73,264.41,86,405,136,411
2017/01/09,00:00:00,264.05,▲,0.40,263.95,264.65,263.70,263.74,264.43,83,543,136,814
2017/01/06,00:00:00,263.65,▲,1.00,262.95,264.15,262.90,263.20,263.93,89,902,136,434
2017/01/05,00:00:00,262.65,▼,0.70,263.05,263.35,262.30,261.98,262.72,86,761,134,598
2017/01/04,00:00:00,263.35,▲,0.15,263.00,263.55,262.80,263.12,263.87,72,336,134,545
2017/01/03,00:00:00,263.20,▲,2.00,261.75,263.20,261.35,262.97,263.73,89,599,136,692
2017/01/02,00:00:00,261.20,▲,1.15,260.05,261.90,259.25,260.36,261.13,81,174,135,393
2016/12/29,00:00:00,260.05,▼,0.35,259.90,260.35,259.25,260.01,260.83,74,134,134,645
2016/12/28,00:00:00,260.40,▲,0.90,260.05,260.75,259.95,259.70,260.53,73,974,133,835
2016/12/27,00:00:00,259.50,▲,0.60,258.90,259.50,258.85,262.49,259.46,33,823,132,040
2016/12/26,00:00:00,258.90,▲,0.30,258.85,259.10,258.50,261.90,258.88,29,087,128,646
2016/12/23,00:00:00,258.60,▼,0.50,258.80,259.10,258.45,261.61,258.63,51,643,128,936
2016/12/22,00:00:00,259.10,▼,0.10,259.40,259.65,258.80,261.97,259.00,59,357,127,691
2016/12/21,00:00:00,259.20,▼,0.15,260.15,260.95,259.15,262.10,259.14,87,626,125,115
2016/12/20,00:00:00,259.35,▲,0.35,259.15,259.90,258.95,262.59,259.66,67,631,125,847
2016/12/19,00:00:00,259.00,▲,0.50,258.20,259.45,258.15,261.93,259.01,70,946,123,983
2016/12/16,00:00:00,258.50,▲,0.15,257.90,259.15,257.70,262.56,259.68,87,047,123,629
2016/12/15,00:00:00,258.35,▼,0.15,256.80,258.90,256.50,261.45,258.58,107,598,125,720
2016/12/14,00:00:00,258.50,▲,0.50,259.30,260.00,258.20,262.00,259.14,88,514,123,748
2016/12/13,00:00:00,258.00,▲,0.70,257.75,258.40,257.35,261.63,258.79,75,020,120,546
2016/12/12,00:00:00,257.30,▼,0.90,259.00,259.00,256.95,260.72,257.88,96,226,123,438
